Barny,"
BEST laptop I’ve ever owned AND
","
Absolutely the BEST LAPTOP ever and quality!! I normally buy HP laptops but decided to take a chance and try a different brand & I am SO glad I did!! This laptop has exceeded my expectations. It never crashes, has SOOO much memory space (definitely more than my HP laptop), and the battery also is amazing and lasts several hours without having to plug it in. Im going to buy another to have for work & ditch my slow HP laptop that was three times the price as this.
",4.6 out of 5 stars,Verified Purchase,"Reviewed in the United States on July 22, 2019"
Avidly-Aware,"
Very good buy
","
This is the first laptop that I have bought that was not a big brand.  I normally stay with Dell, Lenovo, or HP.  I have to say the unit has performed just as well as any of the big company names.  I do not play any big action games but I do play some golf games, Farmville, and puzzle games.  They all work great. I have had it for about a month and the scene has a great picture, the speed is very good, and the battery life does very well.  With this computer, you get your bang for the bucks.  I would buy this again if needed.
",4.0 out of 5 stars,Verified Purchase,"Reviewed in the United States on February 2, 2020"
Amazon Customer,"
Great lower price laptop
","
So far I love it. Great lower price laptop.  Processor is fast. Screen brightness is good. Boots quickly thanks to its SSD Drive. It has a BACKLIT KEYBOARD which was the reason I chose it over other Ryzen 5s with the same specs. One thing: could use a bigger SSD but so do most ryzen 5 3500U laptops. Also, it has space for adding another 2.5 inch drive. I haven't tried it for gaming. It's supposed to be good for some low specs gaming. Check videos in Youtube.
",2.0 out of 5 stars,Verified Purchase,"Reviewed in the United States on June 11, 2022"
Amazon Customer,"
Amazing Laptop For Work
","
Had this laptop for around a month now.Here is how it is,Pros:- Great ScreenIt has great image quality and nice brightness levels.-Nice keyboardIt's comfortable to type on and is full size-Lightweight-Runs like a charmAll work-related stuff runs amazing and is good for light gaming.Cons-Battery lifeIt has a really bad battery life it can last up to 6 hours use on the bare minimum.I'm talking full saver mode and low brightness.Gaming-Gaming on this can be done lightly but makes the laptop loud and overheat.Overall this laptop is definitely the best(if it's under 550$), it gets the job done and can lightly run games too!
",5.0 out of 5 stars,Verified Purchase,"Reviewed in the United States on September 2, 2020"
Donald Moss,"
Excellent!
","
Had to replace a 4/5 yo laptop that I found myself rebooting at least twice a day.  Always admired Asus since the HDX7 days, so I thought I'd try it.This Asus is just excellent.  Fast cpu.. clear sharp monitor, the finger print login is extra protection.  I even play Diablo on it and it works beautifully!!Very, very happy with my choice.
",5.0 out of 5 stars,Verified Purchase,"Reviewed in the United States on January 26, 2021"
RaloysiusR,"
Great Laptop
","
My 5 year old laptop suddenly died and I needed a new one ASAP. I didn't want to rush into buying one so I took my time, did a bit of home work, priced various options and makes on Amazon and this one fit the bill. I am very happy with my decision. Great memory. Ease of use. Very responsive. Loads amazingly fast.
",5.0 out of 5 stars,Verified Purchase,"Reviewed in the United States on January 9, 2021"
Balamurugan,"
Awesome Student Notebooks
","
I bought several of these instead of using chrome books for my kids school year.  I am totally impressed with the quality of Asus products.  All of them booted up, the screens were perfect, and they updated themselves flawlessly.  These are nicer than the price commands.  They have decent dedicated graphics and will last for years before I need to upgrade.
",5.0 out of 5 stars,Verified Purchase,"Reviewed in the United States on July 30, 2021"
Juilianna,"
Awesome laptop, for the money
","
I have been using this laptop for over a month and I love it.  I use it for surfing the 'net, editing vlog videos,  software engineering, day-trading, etc.  The fan can be a little loud when it really gets cranked up....but not any worse than other laptops at this price point.  It boots-up quick and I haven't gotten the BSOD yet.  I would definitely consider purchasing another one of these.
",5.0 out of 5 stars,Verified Purchase,"Reviewed in the United States on October 30, 2020"
R. Coats,"
I love this laptop!
","
I purchased this laptop two years ago and I’ve never regretted it. I use it for writing and surfing the internet. It’s video and sound work well for me when I’m streaming video. I really don’t understand the bad reviews I see on here. This laptop is great  for everyday computing needs. I have MS Office installed as well as many other programs. It runs fast in my opinion. If you are looking for a powerful laptop to use for regular computer tasks, I recommend this ASUS.
",5.0 out of 5 stars,Verified Purchase,"Reviewed in the United States on August 3, 2020"
Rich Withrow,"
Excellent Laptop!
","
Love this laptop! Extremely fast start up, handles pretty much everything I've thrown at it, vibrant display, good battery!My only complaint is the track pad can be a little buggy at times. This can be remedied by turning off the pad and turning it back on in most cases. But I bought a wireless mouse and it has been fantastic since!Highly recommend for college students or gamers!
",5.0 out of 5 stars,Verified Purchase,"Reviewed in the United States on January 29, 2021"
